Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_hnRNP,201712-13_LS_C127_hnRNP488_DAPI_EdU594_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-13_LS_C127_hnRNP488_DAPI_EdU594_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_13_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_14_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_15_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_16_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_17_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_18_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_19_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_hnRNP,201712-14_LS_C127_hnRNP488_DAPI_EdU594_514_20_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in LS,3D SIM OMX V3 hnRNP IF image in C127 cells in LS,C127-LS/hnRNP,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-16_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_13_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_14_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_15_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_16_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_17_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_18_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_19_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_RNAP-S2P,201712-17_LS_C127_RNAP-S2P-488_DAPI_EdU594_514_20_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in LS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in LS,C127-LS/RNAP-S2P,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201804-24_LS_C127_EdU-594_SCC1-488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_13_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_14_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_15_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_16_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_17_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_18_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_19_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_Scc1,201805-33_LS_C127_EdU-594_SCC1-488_DAPI_514_20_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in LS,3D SIM OMX V3 Scc1 IF image in C127 cells in LS,C127-LS/SCC1,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201805-33_MS_C127_EdU-594_CTCF-488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201805-33_MS_C127_EdU-594_CTCF-488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-23_MS_C127_EdU-594_CTCF-488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201805-33_MS_C127_EdU-594_CTCF-488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201805-33_MS_C127_EdU-594_CTCF-488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-24_MS_C127_EdU-594_CTCF-488_DAPI_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
C127_CTCF,201712-24_MS_C127_EdU-594_CTCF-488_DAPI_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,C127-MS/CTCF,"Raw, reconstructed, aligned","594: EdU, 488: IF signal, DAPI"
