Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_H4K20me3,201712-14_H4K20me3488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H4K20me3,ENSMUSG00000096010,Hist4h4,H4K20me3 IF image in C127 cells in G1,3D SIM OMX V3 H4K20me3 IF image in C127 cells in G1,C127-G1/H4K20me1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-13_hnRNP488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_hnRNP,201712-14_hnRNP488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,hnRNP,ENSMUSG00000060373,HNRNPC,hnRNP IF image in C127 cells in G1,3D SIM OMX V3 hnRNP IF image in C127 cells in G1,C127-G1/hnRNP,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_08_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-16_G1_C127_RNAP-S2P-488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_13_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_14_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_15_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_16_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_17_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_18_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_19_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_RNAP-S2P,201712-17_G1_C127_RNAP-S2P-488_DAPI_514_20_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in G1,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in G1,C127-G1/RNAP-S2P,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_02_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_03_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_04_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_06_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_09_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-24_G1_C127_SCC1-488_DAPI_514_10_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-33_G1_C127_SCC1-488_DAPI_514_01_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-33_G1_C127_SCC1-488_DAPI_514_05_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201804-33_G1_C127_SCC1-488_DAPI_514_07_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_11_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_12_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_13_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_14_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_15_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_16_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_17_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
C127_Scc1,201805-33_G1_C127_SCC1-488_DAPI_514_18_FUS_SIR_ALN_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in G1,3D SIM OMX V3 Scc1 IF image in C127 cells in G1,C127-G1/SCC1,"Raw, reconstructed, aligned","488: IF signal, 405: DAPI"
